rep_n,trial_n,agent_type,a1,a2,stay,r,last_r,last_trans
61,19,MF,right,right,1,1,0,common
61,20,MF,right,right,1,1,1,common
61,21,MF,right,right,1,1,1,common
61,22,MF,right,left,1,1,1,common
61,23,MF,right,right,1,0,1,common
61,24,MF,right,right,1,0,0,rare
61,25,MF,right,right,1,0,0,rare
61,26,MF,left,left,0,1,0,common
61,27,MF,right,right,0,1,1,common
61,28,MF,left,left,0,1,1,rare
61,29,MF,left,left,1,0,1,rare
61,30,MF,left,right,1,1,0,common
61,31,MF,right,left,0,1,1,common
61,32,MF,right,right,1,0,1,common
61,33,MF,right,left,1,1,0,common
61,34,MF,right,left,1,1,1,rare
61,35,MF,right,left,1,0,1,common
61,36,MF,right,right,1,0,0,common
61,37,MF,left,right,0,0,0,common
61,38,MF,right,right,0,1,0,common
61,39,MF,right,right,1,1,1,common
61,40,MF,right,right,1,1,1,common
61,41,MF,left,left,0,0,1,common
61,42,MF,right,right,0,0,0,common
61,43,MF,right,left,1,1,0,rare
61,44,MF,right,right,1,1,1,common
61,45,MF,left,left,0,1,1,common
61,46,MF,right,left,0,1,1,common
61,47,MF,left,left,0,1,1,common
61,48,MF,left,right,1,1,1,common
61,49,MF,right,right,0,0,1,common
61,50,MF,right,left,1,1,0,rare
61,51,MF,right,left,1,0,1,common
61,52,MF,right,right,1,0,0,common
61,53,MF,right,left,1,0,0,common
61,54,MF,left,left,0,0,0,common
61,55,MF,left,right,1,0,0,common
61,56,MF,left,right,1,0,0,rare
61,57,MF,left,right,1,1,0,rare
61,58,MF,left,right,1,0,1,rare
61,59,MF,left,left,1,0,0,common
61,60,MF,right,right,0,1,0,rare
61,61,MF,right,right,1,1,1,common
61,62,MF,right,left,1,0,1,common
61,63,MF,right,left,1,0,0,common
61,64,MF,left,right,0,0,0,rare
61,65,MF,right,left,0,0,0,common
61,66,MF,right,right,1,0,0,rare
61,67,MF,right,left,1,1,0,common
61,68,MF,right,right,1,1,1,common
61,69,MF,right,left,1,1,1,common
61,70,MF,right,right,1,1,1,common
61,71,MF,right,left,1,0,1,rare
61,72,MF,left,right,0,1,0,common
61,73,MF,left,left,1,1,1,common
61,74,MF,left,right,1,1,1,rare
61,75,MF,left,right,1,1,1,common
61,76,MF,left,right,1,1,1,common
61,77,MF,left,right,1,1,1,common
61,78,MF,left,right,1,0,1,common
61,79,MF,right,left,0,0,0,common
61,80,MF,right,right,1,0,0,common
61,81,MF,left,right,0,1,0,common
61,82,MF,right,right,0,0,1,common
61,83,MF,left,right,0,1,0,common
61,84,MF,left,right,1,0,1,rare
61,85,MF,left,right,1,1,0,common
61,86,MF,left,right,1,1,1,rare
61,87,MF,left,right,1,1,1,common
61,88,MF,left,right,1,1,1,common
61,89,MF,left,right,1,1,1,common
61,90,MF,right,right,0,0,1,rare
61,91,MF,left,left,0,1,0,rare
61,92,MF,left,right,1,1,1,rare
61,93,MF,left,right,1,1,1,common
61,94,MF,right,right,0,0,1,common
61,95,MF,left,left,0,1,0,common
61,96,MF,right,left,0,1,1,rare
61,97,MF,right,left,1,1,1,common
61,98,MF,right,right,1,0,1,common
61,99,MF,right,right,1,1,0,common
61,100,MF,right,left,1,0,1,rare
61,101,MF,right,left,1,0,0,common
61,102,MF,left,right,0,0,0,common
61,103,MF,right,right,0,1,0,common
61,104,MF,right,left,1,0,1,common
61,105,MF,left,left,0,1,0,common
61,106,MF,right,right,0,0,1,common
61,107,MF,left,right,0,1,0,rare
61,108,MF,left,right,1,1,1,common
61,109,MF,right,right,0,0,1,rare
61,110,MF,left,left,0,0,0,rare
61,111,MF,right,right,0,1,0,common
61,112,MF,left,right,0,1,1,common
61,113,MF,right,right,0,1,1,rare
61,114,MF,right,left,1,0,1,rare
61,115,MF,right,left,1,1,0,common
61,116,MF,right,right,1,1,1,rare
61,117,MF,left,right,0,1,1,common
61,118,MF,right,right,0,1,1,rare
61,119,MF,left,left,0,0,1,common
61,120,MF,right,right,0,1,0,common
61,121,MF,left,left,0,0,1,rare
61,122,MF,right,right,0,1,0,common
61,123,MF,right,right,1,1,1,rare
61,124,MF,left,right,0,0,1,common
61,125,MF,left,right,1,1,0,rare
61,126,MF,right,left,0,1,1,common
61,127,MF,left,right,0,0,1,common
61,128,MF,right,left,0,1,0,common
61,129,MF,left,left,0,0,1,common
61,130,MF,right,left,0,0,0,common
61,131,MF,right,left,1,1,0,rare
61,132,MF,right,left,1,1,1,common
61,133,MF,right,right,1,0,1,common
61,134,MF,left,right,0,1,0,rare
61,135,MF,right,right,0,0,1,common
61,136,MF,left,left,0,0,0,rare
61,137,MF,right,left,0,0,0,common
61,138,MF,right,left,1,0,0,common
61,139,MF,left,right,0,0,0,common
61,140,MF,right,left,0,0,0,common
61,141,MF,right,right,1,1,0,common
61,142,MF,right,right,1,0,1,common
61,143,MF,right,right,1,0,0,rare
61,144,MF,left,left,0,0,0,common
61,145,MF,left,right,1,1,0,common
61,146,MF,left,right,1,1,1,rare
61,147,MF,right,left,0,1,1,common
61,148,MF,right,right,1,0,1,common
61,149,MF,right,left,1,0,0,rare
61,150,MF,left,left,0,1,0,common
61,151,MF,right,right,0,1,1,common
61,152,MF,right,right,1,0,1,common
61,153,MF,right,left,1,0,0,common
61,154,MF,left,right,0,0,0,common
61,155,MF,right,right,0,0,0,common
61,156,MF,left,left,0,0,0,common
61,157,MF,left,left,1,0,0,common
61,158,MF,right,left,0,1,0,common
61,159,MF,right,left,1,0,1,common
61,160,MF,left,right,0,1,0,common
61,161,MF,right,right,0,1,1,rare
61,162,MF,left,left,0,0,1,common
61,163,MF,left,right,1,1,0,common
61,164,MF,left,left,1,0,1,common
61,165,MF,left,right,1,1,0,common
61,166,MF,right,right,0,0,1,rare
61,167,MF,left,left,0,0,0,common
61,168,MF,right,left,0,0,0,common
61,169,MF,left,right,0,0,0,rare
61,170,MF,right,right,0,1,0,common
61,171,MF,left,right,0,1,1,common
61,172,MF,right,right,0,1,1,common
61,173,MF,right,right,1,1,1,common
61,174,MF,right,right,1,0,1,common
61,175,MF,right,right,1,0,0,rare
61,176,MF,left,left,0,0,0,common
61,177,MF,right,right,0,0,0,common
61,178,MF,right,right,1,0,0,rare
61,179,MF,left,right,0,0,0,rare
61,180,MF,left,right,1,1,0,common
61,181,MF,right,left,0,0,1,rare
61,182,MF,right,right,1,1,0,common
61,183,MF,right,right,1,0,1,common
61,184,MF,left,left,0,0,0,rare
61,185,MF,left,left,1,1,0,common
61,186,MF,right,right,0,0,1,common
61,187,MF,right,right,1,0,0,common
61,188,MF,right,left,1,1,0,common
61,189,MF,left,left,0,0,1,common
61,190,MF,right,left,0,0,0,rare
61,191,MF,right,left,1,1,0,common
61,192,MF,left,right,0,1,1,rare
61,193,MF,right,right,0,0,1,rare
61,194,MF,right,right,1,0,0,common
61,195,MF,left,left,0,1,0,common
61,196,MF,left,left,1,0,1,common
61,197,MF,right,right,0,1,0,common
61,198,MF,left,left,0,1,1,common
61,199,MF,left,left,1,1,1,common
61,200,MF,left,left,1,1,1,common
61,201,MF,right,left,0,0,1,common
61,202,MF,left,right,0,0,0,common
61,203,MF,left,left,1,1,0,common
61,204,MF,left,left,1,0,1,common
61,205,MF,left,left,1,0,0,common
61,206,MF,right,left,0,0,0,common
61,207,MF,right,right,1,1,0,common
61,208,MF,left,right,0,1,1,common
61,209,MF,left,right,1,1,1,common
61,210,MF,left,right,1,1,1,rare
61,211,MF,left,right,1,0,1,rare
61,212,MF,right,right,0,0,0,rare
61,213,MF,right,right,1,0,0,common
61,214,MF,left,right,0,0,0,common
61,215,MF,left,right,1,0,0,rare
61,216,MF,left,left,1,1,0,common
61,217,MF,left,left,1,0,1,common
61,218,MF,left,left,1,1,0,common
61,219,MF,left,right,1,1,1,common
61,220,MF,left,left,1,1,1,common
61,221,MF,right,right,0,0,1,rare
61,222,MF,right,left,1,0,0,rare
61,223,MF,right,left,1,0,0,rare
61,224,MF,right,left,1,1,0,common
61,225,MF,right,left,1,1,1,common
61,226,MF,right,left,1,0,1,common
61,227,MF,left,left,0,0,0,rare
61,228,MF,left,left,1,0,0,rare
61,229,MF,right,left,0,1,0,common
61,230,MF,right,left,1,0,1,common
61,231,MF,right,right,1,0,0,common
61,232,MF,right,right,1,0,0,common
61,233,MF,left,left,0,0,0,rare
61,234,MF,right,right,0,1,0,rare
61,235,MF,left,right,0,1,1,common
61,236,MF,right,right,0,0,1,rare
61,237,MF,right,right,1,0,0,rare
61,238,MF,right,right,1,0,0,common
61,239,MF,right,right,1,0,0,common
61,240,MF,left,left,0,0,0,common
61,241,MF,left,right,1,1,0,common
61,242,MF,left,left,1,1,1,common
61,243,MF,right,right,0,1,1,rare
61,244,MF,right,left,1,0,1,common
61,245,MF,right,left,1,0,0,common
61,246,MF,right,right,1,0,0,common
61,247,MF,right,right,1,0,0,common
61,248,MF,right,right,1,0,0,common
61,249,MF,right,right,1,0,0,rare
61,0,MB,left,left,0,0,,
61,1,MB,left,left,1,0,0,common
61,2,MB,left,right,1,0,0,common
61,3,MB,left,right,1,1,0,common
61,4,MB,right,left,0,1,1,rare
61,5,MB,right,left,1,0,1,common
61,6,MB,left,right,0,1,0,common
61,7,MB,left,right,1,1,1,common
61,8,MB,right,left,0,1,1,rare
61,9,MB,right,right,1,0,1,common
61,10,MB,right,right,1,1,0,common
61,11,MB,left,left,0,1,1,common
61,12,MB,left,left,1,0,1,rare
61,13,MB,left,right,1,1,0,common
61,14,MB,right,left,0,1,1,common
61,15,MB,left,left,0,1,1,common
61,16,MB,left,right,1,1,1,common
61,17,MB,right,left,0,1,1,common
61,18,MB,left,right,0,1,1,common
61,19,MB,left,left,1,0,1,common
61,20,MB,left,right,1,1,0,rare
61,21,MB,right,left,0,0,1,common
61,22,MB,right,left,1,1,0,common
61,23,MB,right,left,1,0,1,rare
61,24,MB,right,left,1,0,0,common
61,25,MB,left,left,0,1,0,common
61,26,MB,right,left,0,0,1,common
61,27,MB,left,right,0,1,0,common
61,28,MB,right,right,0,0,1,common
61,29,MB,right,left,1,0,0,common
61,30,MB,right,right,1,1,0,rare
61,31,MB,right,left,1,1,1,rare
61,32,MB,left,right,0,0,1,common
61,33,MB,right,left,0,1,0,rare
61,34,MB,right,right,1,1,1,rare
61,35,MB,right,left,1,1,1,rare
61,36,MB,right,left,1,1,1,common
61,37,MB,right,left,1,0,1,common
61,38,MB,left,left,0,1,0,common
61,39,MB,left,left,1,0,1,common
61,40,MB,right,left,0,0,0,rare
61,41,MB,right,right,1,1,0,common
61,42,MB,left,left,0,0,1,rare
61,43,MB,left,right,1,0,0,common
61,44,MB,left,right,1,0,0,common
61,45,MB,right,right,0,0,0,rare
61,46,MB,left,left,0,0,0,common
61,47,MB,right,right,0,0,0,common
61,48,MB,left,right,0,1,0,common
61,49,MB,left,right,1,0,1,rare
61,50,MB,left,right,1,1,0,rare
61,51,MB,left,left,1,0,1,rare
61,52,MB,left,left,1,1,0,common
61,53,MB,right,right,0,0,1,common
61,54,MB,right,right,1,1,0,common
61,55,MB,left,right,0,1,1,common
61,56,MB,left,right,1,1,1,common
61,57,MB,right,right,0,0,1,common
61,58,MB,right,left,1,1,0,common
61,59,MB,right,left,1,0,1,rare
61,60,MB,right,left,1,0,0,common
61,61,MB,left,right,0,1,0,common
61,62,MB,left,left,1,1,1,common
61,63,MB,left,right,1,1,1,rare
61,64,MB,left,left,1,0,1,common
61,65,MB,right,right,0,0,0,rare
61,66,MB,left,right,0,1,0,common
61,67,MB,right,left,0,0,1,common
61,68,MB,right,right,1,0,0,common
61,69,MB,left,right,0,1,0,common
61,70,MB,left,right,1,1,1,common
61,71,MB,left,right,1,0,1,common
61,72,MB,left,left,1,1,0,common
61,73,MB,right,left,0,1,1,common
61,74,MB,left,left,0,0,1,common
61,75,MB,left,right,1,1,0,common
61,76,MB,left,left,1,1,1,common
61,77,MB,right,right,0,1,1,common
61,78,MB,left,right,0,1,1,rare
61,79,MB,left,left,1,0,1,common
61,80,MB,left,left,1,1,0,rare
61,81,MB,left,right,1,0,1,common
61,82,MB,right,right,0,0,0,common
61,83,MB,left,right,0,0,0,common
61,84,MB,right,left,0,0,0,common
61,85,MB,left,right,0,0,0,rare
61,86,MB,right,left,0,1,0,rare
61,87,MB,left,left,0,0,1,rare
61,88,MB,right,left,0,1,0,common
61,89,MB,right,left,1,0,1,rare
61,90,MB,left,left,0,1,0,common
61,91,MB,left,left,1,1,1,common
61,92,MB,left,right,1,1,1,rare
61,93,MB,left,left,1,1,1,common
61,94,MB,left,left,1,1,1,common
61,95,MB,left,left,1,1,1,common
61,96,MB,left,left,1,1,1,common
61,97,MB,left,left,1,0,1,common
61,98,MB,left,left,1,1,0,rare
61,99,MB,left,left,1,1,1,common
61,100,MB,left,right,1,0,1,common
61,101,MB,left,left,1,0,0,rare
61,102,MB,right,left,0,1,0,common
61,103,MB,right,right,1,1,1,rare
61,104,MB,right,right,1,0,1,common
61,105,MB,left,left,0,0,0,common
61,106,MB,left,right,1,0,0,common
61,107,MB,right,right,0,1,0,common
61,108,MB,left,right,0,0,1,common
61,109,MB,right,left,0,0,0,rare
61,110,MB,right,right,1,0,0,common
61,111,MB,right,left,1,1,0,common
61,112,MB,right,left,1,0,1,rare
61,113,MB,left,left,0,1,0,common
61,114,MB,left,left,1,1,1,common
61,115,MB,right,right,0,0,1,common
61,116,MB,right,left,1,1,0,common
61,117,MB,left,right,0,1,1,common
61,118,MB,right,right,0,1,1,common
61,119,MB,left,right,0,1,1,common
61,120,MB,right,left,0,1,1,rare
61,121,MB,right,left,1,0,1,rare
61,122,MB,left,left,0,0,0,common
61,123,MB,left,right,1,1,0,common
61,124,MB,right,right,0,1,1,common
61,125,MB,right,right,1,1,1,common
61,126,MB,left,right,0,1,1,common
61,127,MB,left,left,1,1,1,common
61,128,MB,left,right,1,0,1,common
61,129,MB,left,right,1,0,0,common
61,130,MB,left,left,1,1,0,rare
61,131,MB,left,left,1,1,1,common
61,132,MB,right,left,0,0,1,common
61,133,MB,left,left,0,1,0,common
61,134,MB,right,right,0,0,1,common
61,135,MB,left,left,0,1,0,common
61,136,MB,right,right,0,0,1,common
61,137,MB,left,left,0,1,0,common
61,138,MB,right,right,0,1,1,common
61,139,MB,left,right,0,0,1,rare
61,140,MB,left,left,1,1,0,common
61,141,MB,right,right,0,1,1,common
61,142,MB,left,right,0,1,1,common
61,143,MB,right,right,0,0,1,common
61,144,MB,left,right,0,1,0,rare
61,145,MB,left,right,1,0,1,rare
61,146,MB,left,right,1,0,0,rare
61,147,MB,left,right,1,0,0,common
61,148,MB,left,left,1,1,0,rare
61,149,MB,left,left,1,0,1,common
61,150,MB,right,right,0,1,0,common
61,151,MB,right,left,1,0,1,common
61,152,MB,left,right,0,1,0,common
61,153,MB,left,right,1,1,1,common
61,154,MB,left,left,1,1,1,common
61,155,MB,right,left,0,1,1,rare
61,156,MB,left,right,0,1,1,common
61,157,MB,right,left,0,1,1,common
61,158,MB,left,left,0,1,1,rare
61,159,MB,right,left,0,0,1,common
61,160,MB,left,left,0,0,0,rare
61,161,MB,left,right,1,0,0,rare
61,162,MB,left,left,1,1,0,common
61,163,MB,left,right,1,1,1,rare
61,164,MB,right,left,0,1,1,common
61,165,MB,right,right,1,0,1,rare
61,166,MB,right,left,1,0,0,common
61,167,MB,left,right,0,1,0,common
61,168,MB,right,right,0,1,1,common
61,169,MB,left,right,0,0,1,rare
61,170,MB,left,left,1,1,0,rare
61,171,MB,left,left,1,1,1,rare
61,172,MB,left,right,1,1,1,rare
61,173,MB,left,left,1,1,1,common
61,174,MB,left,left,1,1,1,rare
61,175,MB,left,left,1,1,1,common
61,176,MB,right,right,0,0,1,rare
61,177,MB,left,left,0,1,0,rare
61,178,MB,left,right,1,1,1,common
61,179,MB,left,left,1,1,1,common
61,180,MB,right,right,0,1,1,common
61,181,MB,left,right,0,1,1,common
61,182,MB,right,left,0,0,1,common
61,183,MB,left,right,0,0,0,common
61,184,MB,right,left,0,0,0,rare
61,185,MB,left,right,0,1,0,common
61,186,MB,left,left,1,1,1,common
61,187,MB,left,right,1,1,1,common
61,188,MB,left,left,1,0,1,common
61,189,MB,right,left,0,0,0,rare
61,190,MB,left,right,0,1,0,common
61,191,MB,left,right,1,1,1,common
61,192,MB,left,left,1,1,1,common
61,193,MB,right,left,0,0,1,rare
61,194,MB,left,left,0,0,0,common
61,195,MB,left,right,1,1,0,common
61,196,MB,left,left,1,1,1,common
61,197,MB,left,left,1,1,1,common
61,198,MB,left,right,1,1,1,common
61,199,MB,right,right,0,1,1,rare
61,200,MB,left,right,0,0,1,rare
61,201,MB,right,left,0,1,0,common
61,202,MB,left,left,0,0,1,rare
61,203,MB,right,left,0,0,0,common
61,204,MB,right,right,1,0,0,rare
61,205,MB,right,right,1,0,0,rare
61,206,MB,right,left,1,1,0,rare
61,207,MB,right,left,1,0,1,common
61,208,MB,right,left,1,0,0,common
61,209,MB,right,right,1,1,0,rare
61,210,MB,left,left,0,1,1,rare
61,211,MB,left,left,1,1,1,common
61,212,MB,left,left,1,0,1,common
61,213,MB,right,right,0,1,0,common
61,214,MB,right,left,1,0,1,common
61,215,MB,left,left,0,1,0,common
61,216,MB,right,right,0,1,1,common
61,217,MB,left,right,0,0,1,common
61,218,MB,right,left,0,1,0,common
61,219,MB,left,left,0,1,1,rare
61,220,MB,left,right,1,0,1,common
61,221,MB,left,left,1,0,0,rare
61,222,MB,left,right,1,1,0,common
61,223,MB,right,right,0,1,1,rare
61,224,MB,left,right,0,0,1,rare
61,225,MB,right,right,0,0,0,rare
61,226,MB,left,right,0,1,0,rare
61,227,MB,left,left,1,0,1,rare
61,228,MB,left,right,1,1,0,common
61,229,MB,right,right,0,1,1,common
61,230,MB,left,right,0,1,1,common
61,231,MB,right,left,0,0,1,common
61,232,MB,right,right,1,1,0,common
61,233,MB,left,right,0,1,1,common
61,234,MB,right,right,0,1,1,common
61,235,MB,right,right,1,0,1,common
61,236,MB,left,right,0,1,0,common
61,237,MB,left,right,1,0,1,common
61,238,MB,right,left,0,0,0,common
61,239,MB,left,right,0,0,0,common
61,240,MB,right,right,0,1,0,common
61,241,MB,right,right,1,1,1,common
61,242,MB,right,right,1,1,1,common
61,243,MB,right,right,1,0,1,rare
61,244,MB,left,left,0,0,0,common
61,245,MB,left,left,1,1,0,common
61,246,MB,right,right,0,1,1,common
61,247,MB,left,right,0,0,1,common
61,248,MB,right,left,0,0,0,common
61,249,MB,left,right,0,1,0,common
62,0,MF,right,left,0,1,,
62,1,MF,right,left,1,1,1,common
62,2,MF,right,left,1,0,1,rare
62,3,MF,right,left,1,0,0,common
62,4,MF,right,left,1,1,0,common
62,5,MF,right,left,1,1,1,rare
62,6,MF,right,left,1,1,1,common
62,7,MF,right,left,1,0,1,rare
62,8,MF,right,left,1,0,0,common
62,9,MF,right,right,1,1,0,rare
62,10,MF,right,left,1,1,1,common
62,11,MF,right,left,1,1,1,rare
62,12,MF,right,left,1,0,1,rare
62,13,MF,right,right,1,0,0,rare
62,14,MF,right,left,1,1,0,rare
62,15,MF,right,right,1,1,1,common
62,16,MF,right,right,1,1,1,common
62,17,MF,right,left,1,0,1,common
62,18,MF,left,right,0,0,0,rare
62,19,MF,right,left,0,1,0,common
62,20,MF,right,right,1,1,1,rare
62,21,MF,right,right,1,0,1,common
62,22,MF,right,left,1,0,0,common
62,23,MF,right,right,1,0,0,rare
62,24,MF,right,right,1,0,0,common
62,25,MF,right,left,1,1,0,rare
62,26,MF,right,left,1,0,1,common
62,27,MF,right,right,1,1,0,common
62,28,MF,right,left,1,0,1,common
62,29,MF,right,right,1,1,0,rare
62,30,MF,right,right,1,0,1,common
62,31,MF,right,left,1,0,0,common
62,32,MF,right,right,1,0,0,common
62,33,MF,left,left,0,0,0,common
62,34,MF,left,right,1,1,0,common
62,35,MF,left,left,1,0,1,common
62,36,MF,left,right,1,1,0,common
62,37,MF,right,left,0,1,1,common
62,38,MF,left,right,0,1,1,common
62,39,MF,left,right,1,0,1,common
62,40,MF,left,right,1,1,0,common
62,41,MF,left,left,1,0,1,common
62,42,MF,left,right,1,1,0,rare
62,43,MF,left,left,1,0,1,common
62,44,MF,left,right,1,1,0,rare
62,45,MF,right,left,0,0,1,rare
62,46,MF,right,right,1,0,0,common
62,47,MF,right,right,1,0,0,rare
62,48,MF,left,left,0,0,0,rare
62,49,MF,left,right,1,0,0,common
62,50,MF,left,right,1,0,0,common
62,51,MF,right,right,0,1,0,common
62,52,MF,left,right,0,1,1,common
62,53,MF,right,right,0,0,1,common
62,54,MF,right,right,1,1,0,rare
62,55,MF,right,right,1,1,1,common
62,56,MF,right,right,1,1,1,common
62,57,MF,right,right,1,1,1,common
62,58,MF,right,right,1,0,1,common
62,59,MF,left,left,0,1,0,common
62,60,MF,right,right,0,1,1,common
62,61,MF,left,right,0,0,1,common
62,62,MF,left,left,1,0,0,common
62,63,MF,right,right,0,1,0,common
62,64,MF,left,left,0,1,1,common
62,65,MF,right,right,0,1,1,common
62,66,MF,right,right,1,0,1,common
62,67,MF,right,right,1,0,0,rare
62,68,MF,left,right,0,1,0,common
62,69,MF,right,right,0,0,1,rare
62,70,MF,right,left,1,1,0,common
62,71,MF,left,left,0,0,1,common
62,72,MF,right,right,0,1,0,rare
62,73,MF,right,left,1,1,1,common
62,74,MF,right,left,1,1,1,rare
62,75,MF,left,right,0,0,1,rare
62,76,MF,right,right,0,1,0,rare
62,77,MF,right,left,1,1,1,common
62,78,MF,right,left,1,1,1,rare
62,79,MF,right,left,1,1,1,rare
62,80,MF,right,right,1,1,1,rare
62,81,MF,right,left,1,1,1,common
62,82,MF,right,right,1,0,1,rare
62,83,MF,right,right,1,0,0,common
62,84,MF,right,right,1,0,0,common
62,85,MF,right,left,1,1,0,common
62,86,MF,left,left,0,0,1,rare
62,87,MF,left,right,1,1,0,common
62,88,MF,right,right,0,1,1,common
62,89,MF,left,left,0,1,1,common
62,90,MF,left,left,1,1,1,common
62,91,MF,right,left,0,1,1,common
62,92,MF,right,left,1,1,1,rare
62,93,MF,right,right,1,0,1,rare
62,94,MF,right,left,1,1,0,common
62,95,MF,left,left,0,1,1,rare
62,96,MF,left,left,1,0,1,common
62,97,MF,left,right,1,0,0,rare
62,98,MF,right,left,0,1,0,common
62,99,MF,left,right,0,1,1,rare
62,100,MF,left,left,1,0,1,common
62,101,MF,right,right,0,0,0,rare
62,102,MF,right,left,1,0,0,common
62,103,MF,right,left,1,0,0,rare
62,104,MF,right,left,1,0,0,common
62,105,MF,left,left,0,1,0,common
62,106,MF,left,left,1,0,1,common
62,107,MF,left,right,1,1,0,common
62,108,MF,left,left,1,0,1,common
62,109,MF,right,right,0,0,0,rare
62,110,MF,right,left,1,1,0,common
62,111,MF,right,right,1,0,1,common
62,112,MF,left,right,0,0,0,rare
62,113,MF,right,left,0,0,0,common
62,114,MF,right,left,1,0,0,common
62,115,MF,right,right,1,1,0,rare
62,116,MF,right,left,1,0,1,rare
62,117,MF,right,left,1,1,0,rare
62,118,MF,right,right,1,0,1,common
62,119,MF,right,right,1,0,0,rare
62,120,MF,left,left,0,0,0,rare
62,121,MF,left,left,1,1,0,rare
62,122,MF,right,right,0,0,1,common
62,123,MF,right,left,1,0,0,common
62,124,MF,left,left,0,0,0,common
62,125,MF,right,left,0,1,0,rare
62,126,MF,right,left,1,0,1,common
62,127,MF,left,right,0,0,0,common
62,128,MF,right,left,0,1,0,rare
62,129,MF,right,left,1,0,1,common
62,130,MF,right,left,1,1,0,rare
62,131,MF,right,left,1,1,1,common
62,132,MF,left,left,0,1,1,rare
62,133,MF,right,left,0,1,1,common
62,134,MF,left,left,0,1,1,common
62,135,MF,left,left,1,1,1,common
62,136,MF,right,left,0,0,1,common
62,137,MF,right,left,1,0,0,common
62,138,MF,left,left,0,0,0,common
62,139,MF,left,right,1,0,0,common
62,140,MF,left,left,1,1,0,common
62,141,MF,left,left,1,1,1,common
62,142,MF,left,left,1,0,1,common
62,143,MF,right,right,0,0,0,rare
62,144,MF,left,left,0,1,0,common
62,145,MF,left,left,1,0,1,common
62,146,MF,left,left,1,1,0,common
62,147,MF,left,left,1,1,1,common
62,148,MF,left,left,1,1,1,rare
62,149,MF,left,left,1,1,1,common
62,150,MF,left,left,1,0,1,common
62,151,MF,right,left,0,0,0,common
62,152,MF,left,left,0,0,0,rare
62,153,MF,left,right,1,1,0,common
62,154,MF,right,right,0,0,1,common
62,155,MF,right,left,1,0,0,rare
62,156,MF,right,right,1,1,0,common
62,157,MF,left,left,0,0,1,common
62,158,MF,right,left,0,0,0,common
62,159,MF,right,right,1,0,0,common
62,160,MF,left,right,0,1,0,rare
62,161,MF,right,right,0,1,1,common
62,162,MF,right,right,1,0,1,rare
